HourUTC;HourDK;ConnectedArea;SharePPM;ShareMWh
2024-02-20 09:00:00;2024-02-20 10:00:00;SE;75338;427,472473
2024-02-20 09:00:00;2024-02-20 10:00:00;GE;12803;72,646202
2024-02-20 09:00:00;2024-02-20 10:00:00;NL;0;0,000000
2024-02-20 08:00:00;2024-02-20 09:00:00;DK2;387971;1977,415445
2024-02-20 08:00:00;2024-02-20 09:00:00;DK1;577928;2945,588266
2024-02-20 08:00:00;2024-02-20 09:00:00;NO2;0;0,000000
2024-02-20 08:00:00;2024-02-20 09:00:00;SE;34100;173,802615
2024-02-20 08:00:00;2024-02-20 09:00:00;GE;0;0,000000
2024-02-20 08:00:00;2024-02-20 09:00:00;NL;0;0,000000
2024-02-20 07:00:00;2024-02-20 08:00:00;DK2;393300;1920,588053
2024-02-20 07:00:00;2024-02-20 08:00:00;DK1;606699;2962,675785
2024-02-20 07:00:00;2024-02-20 08:00:00;NO2;0;0,000000
2024-02-20 07:00:00;2024-02-20 08:00:00;SE;0;0,000000
2024-02-20 07:00:00;2024-02-20 08:00:00;GE;0;0,000000
2024-02-20 07:00:00;2024-02-20 08:00:00;NL;0;0,000000
2024-02-20 06:00:00;2024-02-20 07:00:00;DK1;613899;3082,878382
2024-02-20 06:00:00;2024-02-20 07:00:00;DK2;386100;1938,920393
2024-02-20 06:00:00;2024-02-20 07:00:00;NO2;0;0,000000
2024-02-20 06:00:00;2024-02-20 07:00:00;SE;0;0,000000
2024-02-20 06:00:00;2024-02-20 07:00:00;GE;0;0,000000
2024-02-20 06:00:00;2024-02-20 07:00:00;NL;0;0,000000
2024-02-20 05:00:00;2024-02-20 06:00:00;DK1;619943;3089,808937
2024-02-20 05:00:00;2024-02-20 06:00:00;DK2;380056;1894,207463
2024-02-20 05:00:00;2024-02-20 06:00:00;NO2;0;0,000000
2024-02-20 05:00:00;2024-02-20 06:00:00;SE;0;0,000000
2024-02-20 05:00:00;2024-02-20 06:00:00;GE;0;0,000000
2024-02-20 05:00:00;2024-02-20 06:00:00;NL;0;0,000000
2024-02-20 04:00:00;2024-02-20 05:00:00;DK1;636890;3097,659718
2024-02-20 04:00:00;2024-02-20 05:00:00;DK2;363109;1766,066538
2024-02-20 04:00:00;2024-02-20 05:00:00;NO2;0;0,000000
2024-02-20 04:00:00;2024-02-20 05:00:00;SE;0;0,000000
2024-02-20 04:00:00;2024-02-20 05:00:00;GE;0;0,000000
2024-02-20 04:00:00;2024-02-20 05:00:00;NL;0;0,000000
2024-02-20 03:00:00;2024-02-20 04:00:00;DK2;336509;1616,807502
2024-02-20 03:00:00;2024-02-20 04:00:00;DK1;663490;3187,830934
2024-02-20 03:00:00;2024-02-20 04:00:00;NO2;0;0,000000
2024-02-20 03:00:00;2024-02-20 04:00:00;SE;0;0,000000
2024-02-20 03:00:00;2024-02-20 04:00:00;GE;0;0,000000
2024-02-20 03:00:00;2024-02-20 04:00:00;NL;0;0,000000
2024-02-20 02:00:00;2024-02-20 03:00:00;NO2;0;0,000000
2024-02-20 02:00:00;2024-02-20 03:00:00;SE;0;0,000000
2024-02-20 02:00:00;2024-02-20 03:00:00;GE;0;0,000000
2024-02-20 02:00:00;2024-02-20 03:00:00;NL;0;0,000000
2024-02-20 02:00:00;2024-02-20 03:00:00;DK1;707098;3203,105839
2024-02-20 02:00:00;2024-02-20 03:00:00;DK2;292901;1326,825003
2024-02-20 01:00:00;2024-02-20 02:00:00;DK1;673797;3184,476548
2024-02-20 01:00:00;2024-02-20 02:00:00;DK2;260424;1230,807987
2024-02-20 01:00:00;2024-02-20 02:00:00;NO2;16934;80,036813
2024-02-20 01:00:00;2024-02-20 02:00:00;SE;48843;230,841960
2024-02-20 01:00:00;2024-02-20 02:00:00;GE;0;0,000000
2024-02-20 01:00:00;2024-02-20 02:00:00;NL;0;0,000000
2024-02-20 00:00:00;2024-02-20 01:00:00;DK2;289847;1336,565772
2024-02-20 00:00:00;2024-02-20 01:00:00;DK1;645365;2975,955442
2024-02-20 00:00:00;2024-02-20 01:00:00;NO2;20914;96,441079
2024-02-20 00:00:00;2024-02-20 01:00:00;SE;43872;202,309544
2024-02-20 00:00:00;2024-02-20 01:00:00;GE;0;0,000000
2024-02-20 00:00:00;2024-02-20 01:00:00;NL;0;0,000000
2024-02-19 23:00:00;2024-02-20 00:00:00;DK1;588183;2680,793622
2024-02-19 23:00:00;2024-02-20 00:00:00;DK2;353358;1610,519751
2024-02-19 23:00:00;2024-02-20 00:00:00;NO2;19789;90,196300
2024-02-19 23:00:00;2024-02-20 00:00:00;SE;38668;176,242349
2024-02-19 23:00:00;2024-02-20 00:00:00;GE;0;0,000000
2024-02-19 23:00:00;2024-02-20 00:00:00;NL;0;0,000000
2024-02-19 22:00:00;2024-02-19 23:00:00;DK1;535908;2674,198062
2024-02-19 22:00:00;2024-02-19 23:00:00;DK2;347252;1732,797674
2024-02-19 22:00:00;2024-02-19 23:00:00;NO2;31178;155,582976
2024-02-19 22:00:00;2024-02-19 23:00:00;SE;85660;427,445923
2024-02-19 22:00:00;2024-02-19 23:00:00;GE;0;0,000000
2024-02-19 22:00:00;2024-02-19 23:00:00;NL;0;0,000000
2024-02-19 21:00:00;2024-02-19 22:00:00;DK2;362961;1856,193013
2024-02-19 21:00:00;2024-02-19 22:00:00;DK1;538221;2752,474028
2024-02-19 21:00:00;2024-02-19 22:00:00;NO2;36952;188,976144
2024-02-19 21:00:00;2024-02-19 22:00:00;SE;61864;316,378305
2024-02-19 21:00:00;2024-02-19 22:00:00;GE;0;0,000000
2024-02-19 21:00:00;2024-02-19 22:00:00;NL;0;0,000000
2024-02-19 20:00:00;2024-02-19 21:00:00;DK1;494922;2609,305013
2024-02-19 20:00:00;2024-02-19 21:00:00;DK2;352012;1855,859946
2024-02-19 20:00:00;2024-02-19 21:00:00;NO2;76939;405,636189
2024-02-19 20:00:00;2024-02-19 21:00:00;SE;76125;401,346318
2024-02-19 20:00:00;2024-02-19 21:00:00;GE;0;0,000000
2024-02-19 20:00:00;2024-02-19 21:00:00;NL;0;0,000000
2024-02-19 19:00:00;2024-02-19 20:00:00;DK1;452684;2523,061304
2024-02-19 19:00:00;2024-02-19 20:00:00;DK2;329646;1837,303189
2024-02-19 19:00:00;2024-02-19 20:00:00;NO2;108422;604,297032
2024-02-19 19:00:00;2024-02-19 20:00:00;SE;109245;608,886075
2024-02-19 19:00:00;2024-02-19 20:00:00;GE;0;0,000000
2024-02-19 19:00:00;2024-02-19 20:00:00;NL;0;0,000000
2024-02-19 18:00:00;2024-02-19 19:00:00;DK1;452838;2589,195293
2024-02-19 18:00:00;2024-02-19 19:00:00;DK2;325523;1861,247665
2024-02-19 18:00:00;2024-02-19 19:00:00;NO2;114640;655,478421
2024-02-19 18:00:00;2024-02-19 19:00:00;SE;106998;611,785028
2024-02-19 18:00:00;2024-02-19 19:00:00;GE;0;0,000000
2024-02-19 18:00:00;2024-02-19 19:00:00;NL;0;0,000000
2024-02-19 17:00:00;2024-02-19 18:00:00;DK1;514410;2687,851147
2024-02-19 17:00:00;2024-02-19 18:00:00;DK2;337485;1763,401778
2024-02-19 17:00:00;2024-02-19 18:00:00;NO2;93744;489,823608
2024-02-19 17:00:00;2024-02-19 18:00:00;SE;54359;284,036991
2024-02-19 17:00:00;2024-02-19 18:00:00;GE;0;0,000000
2024-02-19 17:00:00;2024-02-19 18:00:00;NL;0;0,000000
2024-02-19 16:00:00;2024-02-19 17:00:00;DK1;542590;2700,122686
2024-02-19 16:00:00;2024-02-19 17:00:00;DK2;348030;1731,923591
2024-02-19 16:00:00;2024-02-19 17:00:00;NO2;53772;267,591070
2024-02-19 16:00:00;2024-02-19 17:00:00;SE;45310;225,483132
2024-02-19 16:00:00;2024-02-19 17:00:00;GE;0;0,000000
2024-02-19 16:00:00;2024-02-19 17:00:00;NL;10295;51,234147
2024-02-19 15:00:00;2024-02-19 16:00:00;DK2;325875;1607,421889
2024-02-19 15:00:00;2024-02-19 16:00:00;DK1;528491;2606,852708
2024-02-19 15:00:00;2024-02-19 16:00:00;NO2;109082;538,063463
2024-02-19 15:00:00;2024-02-19 16:00:00;SE;36550;180,290436
2024-02-19 15:00:00;2024-02-19 16:00:00;GE;0;0,000000
2024-02-19 15:00:00;2024-02-19 16:00:00;NL;0;0,000000
2024-02-19 14:00:00;2024-02-19 15:00:00;NL;0;0,000000
2024-02-19 14:00:00;2024-02-19 15:00:00;GE;0;0,000000
2024-02-19 14:00:00;2024-02-19 15:00:00;SE;32870;159,366840
2024-02-19 14:00:00;2024-02-19 15:00:00;NO2;106713;517,378967
2024-02-19 14:00:00;2024-02-19 15:00:00;DK1;531345;2576,129040
2024-02-19 14:00:00;2024-02-19 15:00:00;DK2;329071;1595,441196
2024-02-19 13:00:00;2024-02-19 14:00:00;DK1;502148;2659,557126
2024-02-19 13:00:00;2024-02-19 14:00:00;DK2;270587;1433,128170
2024-02-19 13:00:00;2024-02-19 14:00:00;NO2;135221;716,182297
2024-02-19 13:00:00;2024-02-19 14:00:00;SE;46887;248,331977
2024-02-19 13:00:00;2024-02-19 14:00:00;GE;0;0,000000
2024-02-19 13:00:00;2024-02-19 14:00:00;NL;45155;239,160233
2024-02-19 12:00:00;2024-02-19 13:00:00;DK1;455366;2489,575369
2024-02-19 12:00:00;2024-02-19 13:00:00;DK2;274607;1501,328436
2024-02-19 12:00:00;2024-02-19 13:00:00;NO2;149138;815,365657
2024-02-19 12:00:00;2024-02-19 13:00:00;SE;46672;255,165575
2024-02-19 12:00:00;2024-02-19 13:00:00;GE;0;0,000000
2024-02-19 12:00:00;2024-02-19 13:00:00;NL;74215;405,751350
2024-02-19 11:00:00;2024-02-19 12:00:00;DK2;296115;1589,680306
2024-02-19 11:00:00;2024-02-19 12:00:00;DK1;469718;2521,658516
2024-02-19 11:00:00;2024-02-19 12:00:00;NO2;99924;536,437850
2024-02-19 11:00:00;2024-02-19 12:00:00;SE;54033;290,075902
2024-02-19 11:00:00;2024-02-19 12:00:00;GE;0;0,000000
2024-02-19 11:00:00;2024-02-19 12:00:00;NL;80209;430,599262
2024-02-19 10:00:00;2024-02-19 11:00:00;DK1;470837;2595,760075
2024-02-19 10:00:00;2024-02-19 11:00:00;DK2;339131;1869,655473
2024-02-19 10:00:00;2024-02-19 11:00:00;NO2;129311;712,902200
2024-02-19 10:00:00;2024-02-19 11:00:00;SE;49174;271,104000
2024-02-19 10:00:00;2024-02-19 11:00:00;GE;10478;57,770000
2024-02-19 10:00:00;2024-02-19 11:00:00;NL;1065;5,875000
2024-02-19 09:00:00;2024-02-19 10:00:00;DK1;468258;2678,886068
2024-02-19 09:00:00;2024-02-19 10:00:00;DK2;338703;1937,709956
2024-02-19 09:00:00;2024-02-19 10:00:00;NO2;112836;645,534885
2024-02-19 09:00:00;2024-02-19 10:00:00;SE;80200;458,824564
2024-02-19 09:00:00;2024-02-19 10:00:00;GE;0;0,000000
2024-02-19 09:00:00;2024-02-19 10:00:00;NL;0;0,000000
2024-02-19 08:00:00;2024-02-19 09:00:00;DK1;484055;2727,107287
2024-02-19 08:00:00;2024-02-19 09:00:00;DK2;359573;2025,793474
2024-02-19 08:00:00;2024-02-19 09:00:00;NO2;66001;371,842586
2024-02-19 08:00:00;2024-02-19 09:00:00;SE;0;0,000000
2024-02-19 08:00:00;2024-02-19 09:00:00;GE;90369;509,131263
2024-02-19 08:00:00;2024-02-19 09:00:00;NL;0;0,000000
2024-02-19 07:00:00;2024-02-19 08:00:00;DK1;528899;2707,378064
2024-02-19 07:00:00;2024-02-19 08:00:00;DK2;403323;2064,569133
2024-02-19 07:00:00;2024-02-19 08:00:00;NO2;41277;211,295703
2024-02-19 07:00:00;2024-02-19 08:00:00;SE;26499;135,648246
2024-02-19 07:00:00;2024-02-19 08:00:00;GE;0;0,000000
2024-02-19 07:00:00;2024-02-19 08:00:00;NL;0;0,000000
2024-02-19 06:00:00;2024-02-19 07:00:00;DK2;341805;1718,895282
2024-02-19 06:00:00;2024-02-19 07:00:00;DK1;490366;2465,987421
2024-02-19 06:00:00;2024-02-19 07:00:00;NO2;66323;333,533466
2024-02-19 06:00:00;2024-02-19 07:00:00;SE;101503;510,446633
2024-02-19 06:00:00;2024-02-19 07:00:00;GE;0;0,000000
2024-02-19 06:00:00;2024-02-19 07:00:00;NL;0;0,000000
2024-02-19 05:00:00;2024-02-19 06:00:00;DK2;367658;1522,889469
2024-02-19 05:00:00;2024-02-19 06:00:00;DK1;532431;2205,397905
2024-02-19 05:00:00;2024-02-19 06:00:00;NO2;27283;113,010076
2024-02-19 05:00:00;2024-02-19 06:00:00;SE;72626;300,829515
2024-02-19 05:00:00;2024-02-19 06:00:00;GE;0;0,000000
2024-02-19 05:00:00;2024-02-19 06:00:00;NL;0;0,000000
2024-02-19 04:00:00;2024-02-19 05:00:00;DK1;499653;1851,581759
2024-02-19 04:00:00;2024-02-19 05:00:00;DK2;352395;1305,883119
2024-02-19 04:00:00;2024-02-19 05:00:00;NO2;0;0,000000
2024-02-19 04:00:00;2024-02-19 05:00:00;SE;0;0,000000
2024-02-19 04:00:00;2024-02-19 05:00:00;GE;141708;525,132200
2024-02-19 04:00:00;2024-02-19 05:00:00;NL;6242;23,131399
2024-02-19 03:00:00;2024-02-19 04:00:00;DK2;236425;959,746432
2024-02-19 03:00:00;2024-02-19 04:00:00;DK1;472731;1919,004185
2024-02-19 03:00:00;2024-02-19 04:00:00;NO2;0;0,000000
2024-02-19 03:00:00;2024-02-19 04:00:00;SE;0;0,000000
2024-02-19 03:00:00;2024-02-19 04:00:00;GE;290842;1180,645400
2024-02-19 03:00:00;2024-02-19 04:00:00;NL;0;0,000000
2024-02-19 02:00:00;2024-02-19 03:00:00;DK1;458832;1991,125978
2024-02-19 02:00:00;2024-02-19 03:00:00;DK2;180710;784,202664
2024-02-19 02:00:00;2024-02-19 03:00:00;NO2;0;0,000000
2024-02-19 02:00:00;2024-02-19 03:00:00;SE;0;0,000000
2024-02-19 02:00:00;2024-02-19 03:00:00;GE;360457;1564,221500
2024-02-19 02:00:00;2024-02-19 03:00:00;NL;0;0,000000
2024-02-19 01:00:00;2024-02-19 02:00:00;DK2;163784;757,283069
2024-02-19 01:00:00;2024-02-19 02:00:00;DK1;479189;2215,609758
2024-02-19 01:00:00;2024-02-19 02:00:00;NO2;0;0,000000
2024-02-19 01:00:00;2024-02-19 02:00:00;SE;0;0,000000
2024-02-19 01:00:00;2024-02-19 02:00:00;GE;357026;1650,772650
2024-02-19 01:00:00;2024-02-19 02:00:00;NL;0;0,000000
2024-02-19 00:00:00;2024-02-19 01:00:00;DK2;181472;853,399358
2024-02-19 00:00:00;2024-02-19 01:00:00;DK1;499795;2350,355732
2024-02-19 00:00:00;2024-02-19 01:00:00;NO2;0;0,000000
2024-02-19 00:00:00;2024-02-19 01:00:00;SE;0;0,000000
2024-02-19 00:00:00;2024-02-19 01:00:00;GE;318731;1498,875150
2024-02-19 00:00:00;2024-02-19 01:00:00;NL;0;0,000000
2024-02-18 23:00:00;2024-02-19 00:00:00;DK2;199161;997,472395
2024-02-18 23:00:00;2024-02-19 00:00:00;DK1;499705;2502,707822
2024-02-18 23:00:00;2024-02-19 00:00:00;NO2;0;0,000000
2024-02-18 23:00:00;2024-02-19 00:00:00;SE;37691;188,770466
2024-02-18 23:00:00;2024-02-19 00:00:00;GE;263442;1319,417083
2024-02-18 23:00:00;2024-02-19 00:00:00;NL;0;0,000000
2024-02-18 22:00:00;2024-02-18 23:00:00;DK1;513963;2499,610867
2024-02-18 22:00:00;2024-02-18 23:00:00;DK2;248823;1210,125578
2024-02-18 22:00:00;2024-02-18 23:00:00;NO2;20207;98,275159
2024-02-18 22:00:00;2024-02-18 23:00:00;SE;151574;737,166832
2024-02-18 22:00:00;2024-02-18 23:00:00;GE;65431;318,219107
2024-02-18 22:00:00;2024-02-18 23:00:00;NL;0;0,000000
2024-02-18 21:00:00;2024-02-18 22:00:00;DK2;290883;1449,456684
2024-02-18 21:00:00;2024-02-18 22:00:00;DK1;504742;2515,102741
2024-02-18 21:00:00;2024-02-18 22:00:00;NO2;80910;403,171846
2024-02-18 21:00:00;2024-02-18 22:00:00;SE;123463;615,213495
2024-02-18 21:00:00;2024-02-18 22:00:00;GE;0;0,000000
2024-02-18 21:00:00;2024-02-18 22:00:00;NL;0;0,000000
2024-02-18 20:00:00;2024-02-18 21:00:00;DK2;333848;1716,404332
2024-02-18 20:00:00;2024-02-18 21:00:00;DK1;409774;2106,762603
2024-02-18 20:00:00;2024-02-18 21:00:00;NO2;121792;626,170413
2024-02-18 20:00:00;2024-02-18 21:00:00;SE;134583;691,931952
2024-02-18 20:00:00;2024-02-18 21:00:00;GE;0;0,000000
2024-02-18 20:00:00;2024-02-18 21:00:00;NL;0;0,000000
2024-02-18 19:00:00;2024-02-18 20:00:00;DK2;389518;2045,656074
2024-02-18 19:00:00;2024-02-18 20:00:00;DK1;347260;1823,730643
2024-02-18 19:00:00;2024-02-18 20:00:00;NO2;135766;713,015235
2024-02-18 19:00:00;2024-02-18 20:00:00;SE;127454;669,360014
2024-02-18 19:00:00;2024-02-18 20:00:00;GE;0;0,000000
2024-02-18 19:00:00;2024-02-18 20:00:00;NL;0;0,000000
2024-02-18 18:00:00;2024-02-18 19:00:00;DK1;310440;1745,070925
2024-02-18 18:00:00;2024-02-18 19:00:00;DK2;390246;2193,679462
2024-02-18 18:00:00;2024-02-18 19:00:00;NO2;147477;829,011469
2024-02-18 18:00:00;2024-02-18 19:00:00;SE;151835;853,506238
2024-02-18 18:00:00;2024-02-18 19:00:00;GE;0;0,000000
2024-02-18 18:00:00;2024-02-18 19:00:00;NL;0;0,000000
2024-02-18 17:00:00;2024-02-18 18:00:00;DK1;286157;1771,627077
2024-02-18 17:00:00;2024-02-18 18:00:00;DK2;354992;2197,790157
2024-02-18 17:00:00;2024-02-18 18:00:00;NO2;163774;1013,938788
2024-02-18 17:00:00;2024-02-18 18:00:00;SE;195075;1207,726929
2024-02-18 17:00:00;2024-02-18 18:00:00;GE;0;0,000000
2024-02-18 17:00:00;2024-02-18 18:00:00;NL;0;0,000000
2024-02-18 16:00:00;2024-02-18 17:00:00;DK2;359976;2224,280963
2024-02-18 16:00:00;2024-02-18 17:00:00;DK1;301240;1861,352039
2024-02-18 16:00:00;2024-02-18 17:00:00;NO2;112592;695,707019
2024-02-18 16:00:00;2024-02-18 17:00:00;SE;226190;1397,621988
2024-02-18 16:00:00;2024-02-18 17:00:00;GE;0;0,000000
2024-02-18 16:00:00;2024-02-18 17:00:00;NL;0;0,000000
2024-02-18 15:00:00;2024-02-18 16:00:00;DK1;306152;1859,059570
2024-02-18 15:00:00;2024-02-18 16:00:00;DK2;368982;2240,587886
2024-02-18 15:00:00;2024-02-18 16:00:00;NO2;62568;379,938268
2024-02-18 15:00:00;2024-02-18 16:00:00;SE;235786;1431,777881
2024-02-18 15:00:00;2024-02-18 16:00:00;GE;26510;160,978008
2024-02-18 15:00:00;2024-02-18 16:00:00;NL;0;0,000000
2024-02-18 14:00:00;2024-02-18 15:00:00;DK1;382184;2168,808583
2024-02-18 14:00:00;2024-02-18 15:00:00;DK2;382590;2171,110954
2024-02-18 14:00:00;2024-02-18 15:00:00;NO2;0;0,000000
2024-02-18 14:00:00;2024-02-18 15:00:00;SE;65043;369,104485
2024-02-18 14:00:00;2024-02-18 15:00:00;GE;170182;965,746664
2024-02-18 14:00:00;2024-02-18 15:00:00;NL;0;0,000000
2024-02-18 13:00:00;2024-02-18 14:00:00;DK1;446866;2597,399371
2024-02-18 13:00:00;2024-02-18 14:00:00;DK2;356713;2073,383468
2024-02-18 13:00:00;2024-02-18 14:00:00;NO2;0;0,000000
2024-02-18 13:00:00;2024-02-18 14:00:00;SE;0;0,000000
2024-02-18 13:00:00;2024-02-18 14:00:00;GE;196419;1141,684000
2024-02-18 13:00:00;2024-02-18 14:00:00;NL;0;0,000000
2024-02-18 12:00:00;2024-02-18 13:00:00;DK1;542874;3174,292098
2024-02-18 12:00:00;2024-02-18 13:00:00;DK2;340545;1991,232956
2024-02-18 12:00:00;2024-02-18 13:00:00;NO2;0;0,000000
2024-02-18 12:00:00;2024-02-18 13:00:00;SE;0;0,000000
2024-02-18 12:00:00;2024-02-18 13:00:00;GE;114515;669,596332
2024-02-18 12:00:00;2024-02-18 13:00:00;NL;2064;12,071883
2024-02-18 11:00:00;2024-02-18 12:00:00;DK1;644075;3744,387587
2024-02-18 11:00:00;2024-02-18 12:00:00;DK2;343710;1998,192549
2024-02-18 11:00:00;2024-02-18 12:00:00;NO2;0;0,000000
2024-02-18 11:00:00;2024-02-18 12:00:00;SE;0;0,000000
2024-02-18 11:00:00;2024-02-18 12:00:00;GE;11884;69,089930
2024-02-18 11:00:00;2024-02-18 12:00:00;NL;329;1,918127
2024-02-18 10:00:00;2024-02-18 11:00:00;DK2;331959;1976,153165
2024-02-18 10:00:00;2024-02-18 11:00:00;DK1;668040;3976,833328
2024-02-18 10:00:00;2024-02-18 11:00:00;NO2;0;0,000000
2024-02-18 10:00:00;2024-02-18 11:00:00;SE;0;0,000000
2024-02-18 10:00:00;2024-02-18 11:00:00;GE;0;0,000000
2024-02-18 10:00:00;2024-02-18 11:00:00;NL;0;0,000000
2024-02-18 09:00:00;2024-02-18 10:00:00;DK1;673392;4017,526803
2024-02-18 09:00:00;2024-02-18 10:00:00;DK2;326607;1948,568889
2024-02-18 09:00:00;2024-02-18 10:00:00;NO2;0;0,000000
2024-02-18 09:00:00;2024-02-18 10:00:00;SE;0;0,000000
2024-02-18 09:00:00;2024-02-18 10:00:00;GE;0;0,000000
2024-02-18 09:00:00;2024-02-18 10:00:00;NL;0;0,000000
2024-02-18 08:00:00;2024-02-18 09:00:00;DK2;322739;1899,727606
2024-02-18 08:00:00;2024-02-18 09:00:00;DK1;677260;3986,521816
2024-02-18 08:00:00;2024-02-18 09:00:00;NO2;0;0,000000
2024-02-18 08:00:00;2024-02-18 09:00:00;SE;0;0,000000
2024-02-18 08:00:00;2024-02-18 09:00:00;GE;0;0,000000
2024-02-18 08:00:00;2024-02-18 09:00:00;NL;0;0,000000
2024-02-18 07:00:00;2024-02-18 08:00:00;DK2;311556;1790,830786
2024-02-18 07:00:00;2024-02-18 08:00:00;DK1;666248;3829,612306
2024-02-18 07:00:00;2024-02-18 08:00:00;NO2;0;0,000000
2024-02-18 07:00:00;2024-02-18 08:00:00;SE;13279;76,328137
2024-02-18 07:00:00;2024-02-18 08:00:00;GE;0;0,000000
2024-02-18 07:00:00;2024-02-18 08:00:00;NL;8915;51,249054
2024-02-18 06:00:00;2024-02-18 07:00:00;DK1;710730;3551,893482
2024-02-18 06:00:00;2024-02-18 07:00:00;DK2;289269;1445,629149
2024-02-18 06:00:00;2024-02-18 07:00:00;NO2;0;0,000000
2024-02-18 06:00:00;2024-02-18 07:00:00;SE;0;0,000000
2024-02-18 06:00:00;2024-02-18 07:00:00;GE;0;0,000000
2024-02-18 06:00:00;2024-02-18 07:00:00;NL;0;0,000000
2024-02-18 05:00:00;2024-02-18 06:00:00;DK1;722735;3180,621861
2024-02-18 05:00:00;2024-02-18 06:00:00;DK2;277264;1220,189972
2024-02-18 05:00:00;2024-02-18 06:00:00;NO2;0;0,000000
2024-02-18 05:00:00;2024-02-18 06:00:00;SE;0;0,000000
2024-02-18 05:00:00;2024-02-18 06:00:00;GE;0;0,000000
2024-02-18 05:00:00;2024-02-18 06:00:00;NL;0;0,000000
2024-02-18 04:00:00;2024-02-18 05:00:00;DK2;276697;1123,020258
2024-02-18 04:00:00;2024-02-18 05:00:00;DK1;711712;2888,594129
2024-02-18 04:00:00;2024-02-18 05:00:00;NO2;1571;6,379265
2024-02-18 04:00:00;2024-02-18 05:00:00;SE;7398;30,026137
2024-02-18 04:00:00;2024-02-18 05:00:00;GE;0;0,000000
2024-02-18 04:00:00;2024-02-18 05:00:00;NL;2620;10,634371
2024-02-18 03:00:00;2024-02-18 04:00:00;DK1;654625;2569,664205
2024-02-18 03:00:00;2024-02-18 04:00:00;DK2;255235;1001,900045
2024-02-18 03:00:00;2024-02-18 04:00:00;NO2;12843;50,416159
2024-02-18 03:00:00;2024-02-18 04:00:00;SE;57908;227,314270
2024-02-18 03:00:00;2024-02-18 04:00:00;GE;0;0,000000
2024-02-18 03:00:00;2024-02-18 04:00:00;NL;19387;76,103820
2024-02-18 02:00:00;2024-02-18 03:00:00;DK1;609827;2421,036894
2024-02-18 02:00:00;2024-02-18 03:00:00;DK2;241905;960,375548
2024-02-18 02:00:00;2024-02-18 03:00:00;NO2;30019;119,180171
2024-02-18 02:00:00;2024-02-18 03:00:00;SE;86997;345,384852
2024-02-18 02:00:00;2024-02-18 03:00:00;GE;0;0,000000
2024-02-18 02:00:00;2024-02-18 03:00:00;NL;31248;124,059459
2024-02-18 01:00:00;2024-02-18 02:00:00;DK2;234066;934,519934
2024-02-18 01:00:00;2024-02-18 02:00:00;DK1;581330;2320,989375
2024-02-18 01:00:00;2024-02-18 02:00:00;NO2;39828;159,016348
2024-02-18 01:00:00;2024-02-18 02:00:00;SE;118105;471,540706
2024-02-18 01:00:00;2024-02-18 02:00:00;GE;0;0,000000
2024-02-18 01:00:00;2024-02-18 02:00:00;NL;26669;106,477610
2024-02-18 00:00:00;2024-02-18 01:00:00;DK1;548011;2165,932339
2024-02-18 00:00:00;2024-02-18 01:00:00;DK2;221457;875,279588
2024-02-18 00:00:00;2024-02-18 01:00:00;NO2;60728;240,018549
2024-02-18 00:00:00;2024-02-18 01:00:00;SE;125599;496,411854
2024-02-18 00:00:00;2024-02-18 01:00:00;GE;0;0,000000
2024-02-18 00:00:00;2024-02-18 01:00:00;NL;44203;174,708230
2024-02-17 23:00:00;2024-02-18 00:00:00;DK2;230506;907,149329
2024-02-17 23:00:00;2024-02-18 00:00:00;DK1;462746;1821,124655
2024-02-17 23:00:00;2024-02-18 00:00:00;NO2;105650;415,782182
2024-02-17 23:00:00;2024-02-18 00:00:00;SE;148769;585,476765
2024-02-17 23:00:00;2024-02-18 00:00:00;GE;0;0,000000
2024-02-17 23:00:00;2024-02-18 00:00:00;NL;52327;205,933344
2024-02-17 22:00:00;2024-02-17 23:00:00;DK2;244888;918,488197
2024-02-17 22:00:00;2024-02-17 23:00:00;DK1;400363;1501,620457
2024-02-17 22:00:00;2024-02-17 23:00:00;NO2;145113;544,269112
2024-02-17 22:00:00;2024-02-17 23:00:00;SE;168173;630,757998
2024-02-17 22:00:00;2024-02-17 23:00:00;GE;0;0,000000
2024-02-17 22:00:00;2024-02-17 23:00:00;NL;41461;155,507247
2024-02-17 21:00:00;2024-02-17 22:00:00;DK2;249060;902,191549
2024-02-17 21:00:00;2024-02-17 22:00:00;DK1;348578;1262,683949
2024-02-17 21:00:00;2024-02-17 22:00:00;NO2;155704;564,020846
2024-02-17 21:00:00;2024-02-17 22:00:00;SE;182977;662,814809
2024-02-17 21:00:00;2024-02-17 22:00:00;GE;0;0,000000
2024-02-17 21:00:00;2024-02-17 22:00:00;NL;63679;230,671210
2024-02-17 20:00:00;2024-02-17 21:00:00;DK1;303697;1159,879309
2024-02-17 20:00:00;2024-02-17 21:00:00;DK2;241901;923,869919
2024-02-17 20:00:00;2024-02-17 21:00:00;NO2;177318;677,213919
2024-02-17 20:00:00;2024-02-17 21:00:00;SE;204087;779,450387
2024-02-17 20:00:00;2024-02-17 21:00:00;GE;0;0,000000
2024-02-17 20:00:00;2024-02-17 21:00:00;NL;72994;278,779326
2024-02-17 19:00:00;2024-02-17 20:00:00;DK1;344091;1335,244821
2024-02-17 19:00:00;2024-02-17 20:00:00;DK2;248402;963,924974
2024-02-17 19:00:00;2024-02-17 20:00:00;NO2;163153;633,117188
